Customer_i_Unique_ID,Customer_i_ID,Customer_i_Star_Rating,Customer_i_Comment,Customer_i_buying_influence,Customer_i_Date,product,category,price_dollars,star_ratings,total_ratings
B0CH86MDGS-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Naclud 15.6 Inch Laptop, 12GB DDR4 512GB SSD, Laptops Computer with Intel Celeron N5095 Processor(Up to 2.9GHz), FHD 1920x1080, Mini HDMI, 2.4/5.0G WiFi, Webcam, USB 3.0, Bluetooth 4.2",Laptops,1233.0,0.0,0
B09RBHKPJJ-R36JZVK9PI2405,R36JZVK9PI2405,1.0,"Contained virus and malware and false advertisement, my display is only 15.5 in",13.0,2023-03-17,"Razer Blade 17 Gaming Laptop: NVIDIA GeForce RTX 3070 Ti - 12th Gen Intel 14-Core i7 CPU - 17.3"" QHD 240Hz - 16GB DDR5 RAM, 1TB PCIe SSD - Windows 11 - Chroma RGB - Thunderbolt 4 - SD Card Reader",Laptops,1899.0,4.2,37
B0CCRXZYHV-R37JBLPWFFXDQQ,R37JBLPWFFXDQQ,5.0,Good deal,0.0,2023-10-14,"3 in 1 Mini Wireless Lavalier Microphone for iPhone, iPad, Android, Camera and Laptop - Cordless Lapel Mic Plug & Play, Noise Cancellation, Double Mics for YouTube TikTok Video Recording, Zoom Meeting",Laptops,27.89,5.0,15
B0CG1NM4FK-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Lenovo 2023 Newest IdeaPad Gaming 3 Laptop, 15.6"" FHD 120Hz Display, AMD Ryzen 5 6600H (up to 4.5GHz, 6 cores), NVIDIA GeForce RTX 3050, 16GB DDR5 RAM, 512GB SSD, WiFi 6, Bluetooth, Windows 11 Home",Laptops,795.0,0.0,0
B0CH9LXQ7P-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP 2023 Newest Laptop, 15.6 Inch Display, AMD Ryzen 3 5300U(4-core) Processor, 8GB RAM, 256GB SSD, AMD Radeon Graphics, Numeric Keypad, USB Type A&C, WiFi, Bluetooth, Windows 11 Home",Laptops,399.99,0.0,0
B0CBVKR79P-Unavailable,Unavailable,,Unavailable,,1677-09-21,"SGIN 15.6 Inch Laptop, Home 12GB DDR4 512GB SSD Laptops with Intel Celeron N5095 Processor(Up to 2.9GHz), FHD 1920x1080, Webcam, Long Battery Life, WiFi, Bluetooth 4.2",Laptops,419.99,5.0,1
B0C4JS5BZQ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"PEUZAVA USB C Docking Station, 7-in-1 Premium Hub Connectivity Solution with 2K VGA, 4K HDMI, 4K DisplayPort, 2X USB 3.0, USB-C Data Port, PD 100W Charging for MacBook Pro, XPS, Chromebook",Laptops,39.99,5.0,1
B0B8QDBFVQ-RT8IOG8C3NS8O,RT8IOG8C3NS8O,5.0,Perfect,0.0,2023-10-01,"Microsoft Surface Laptop 5 (2022), 13.5"" Touch Screen, Thin & Lightweight, Long Battery Life, Fast Intel i5 Processor for Multi-Tasking, 256GB Storage with Windows 11, Platinum",Laptops,864.99,4.4,187
B0BRN69RZC-Unavailable,Unavailable,,Unavailable,,1677-09-21,"ASUS Zenbook 14"" OLED 2.8K (2880 x 1800) Touchscreen Laptop Core i7-1165G7 NVIDIA GeForce MX450 550 nits 100% DCI-P3 Pantone Backlit KB Harman/Kardon Win11 Pro w/Mousepad (16GB RAM | 2TB PCIe SSD)",Laptops,1359.99,5.0,1
B0CCRRGCM8-R2K2VK5AJHAOJQ,R2K2VK5AJHAOJQ,1.0,Asus never lasts,0.0,2023-02-22,"ASUS Vivobook 15 Laptop 2023 Newest, 15.6"" Full HD Display, Intel Core i3 1215U(Up to 4.4GHz), 40GB RAM, 2TB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Business & Student, Windows 11 S, Quiet Blue",Laptops,609.99,4.4,931
B0C33QH9YC-R27WQKCPV7DIUB,R27WQKCPV7DIUB,5.0,Satisfecho,0.0,2023-10-17,"HP 17.3"" Flagship HD+ Business Laptop, 32GB DDR4 RAM, 1TB PCIe SSD, Intel Quad Core i3-1125G4(Beat i5-1035G4), Bluetooth, HDMI, Webcam, Windows 11, Silver, w/GM Accessories",Laptops,649.0,4.3,351
B0C8S98F1W-R3MLECVAF7OU45,R3MLECVAF7OU45,5.0,Great product overall,0.0,2023-09-25,"HP Victus 15.6"" 144Hz FHD IPS Premium Gaming Laptop | 13th Gen Intel Core i5-13420H | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 3050 | Backlit Keyboard | Windows 11 Home | Bundle with HDMI Cable",Laptops,742.99,4.7,18
B0C4JT84Z6-Unavailable,Unavailable,,Unavailable,,1677-09-21,"PEUZAVA USB C Docking Station, 7-in-1 Premium Hub Connectivity Solution with 1000M Ethernet, 4K HDMI, 4K DisplayPort, 2X USB 3.0, USB-C Data Port, PD 100W Charging for MacBook Pro, XPS, Chromebook",Laptops,49.99,5.0,1
B0C3328JMX-R40Z03ECK5U48,R40Z03ECK5U48,5.0,Perfect replacement!,1.0,2023-09-01,"200W Charger ADP-200JB D for Asus Rog GA503 GA503QM GA503QS GA503QR G713QE G513IC G513IE G513QE Laptops, Asus Tuf F15 F17 Gaming Laptop Charger",Laptops,50.99,5.0,4
B0BS5NBJKR-R34E5605Y5GPEV,R34E5605Y5GPEV,5.0,"Good, nicely compact charging station",0.0,2023-08-12,"USB C Charging Block, USB C Multiport Charger with Quick Charge 3.0, USB Power Strip Multiple Devices for Smart Phone Tablet Laptop Computer USB Charging Station (White)",Laptops,16.97,4.8,29
B0B3Z8HTR2-R2UJNCUDXPSKU2,R2UJNCUDXPSKU2,5.0,Computer,0.0,2023-10-22,"HP 2022 Premium 14-inch HD Thin and Light Laptop, Intel Quad-Core Processor, 8GB RAM, 64GB Storage, Long Battery Life, Webcam, Bluetooth, HDMI, Wi-Fi, Pink, Windows 11 + 1 Year Microsoft 365",Laptops,279.0,4.2,2177
B0B27CVZHC-R22SQ4R6LRCXUH,R22SQ4R6LRCXUH,5.0,Good buy,0.0,2023-10-18,"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB DDR4 RAM, 512GB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",Laptops,585.6,4.3,507
B0CD7DZL3V-R2LHO5GZ2SYAQP,R2LHO5GZ2SYAQP,5.0,Bang for your buck,0.0,2021-05-06,"2023 Newest HP 15.6"" Micro-Edge HD Laptop, Intel Pentium Silver N5030 Processor (4-core), 8GB RAM, 256GB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Numeric Keypad, HD Camera, Windows 11 Home in S mode",Laptops,349.99,4.1,1514
B0C3DDP4J7-R3ZSJ005111VD,R3ZSJ005111VD,5.0,Exceeded expectations,0.0,2023-10-15,"UVISION X1 Native 1080P Projector w/ Carry Case, 2023 Upgraded, Portable, Keystone Correction, Mounted & Dual Speaker,Outdoor, Home & Office Projector | Works With Roku/FireTV/Laptop/Phone/Tablets/Ps5",Laptops,249.0,4.2,89
B0BDD3592K-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP 14 inch FHD Display Laptop, AMD Ryzen 3 3250U up to 3.5GHz (Beat i5-7200U), 4GB RAM, 128GB SSD, AMD Radeon Graphics, Webcam, WiFi 5, Bluetooth, Windows 11 Home in S Mode, Bundle with JAWFOAL",Laptops,261.0,5.0,2
B0C25TM3JW-RZFTTEIC3KYZI,RZFTTEIC3KYZI,5.0,Excelente compra,0.0,2023-10-23,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15” 16:10 FHD 144Hz, GeForce RTX 3050, AMD Ryzen™ 7 6800H/HS, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G513RC-ES73, Eclipse Gray",Laptops,999.99,4.7,179
B0BZ85W9QW-R2CDKJWFUBIS5M,R2CDKJWFUBIS5M,5.0,Surprisingly Good,0.0,2023-05-31,Wireless HDMI Extender Kit HDMI Wireless Transmitter and Receiver for TV Streaming Video Audio 580FT 1080P60Hz 0.06S Latency Mini HDMI Wireless Transmitter and Receiver Laptop/TVBox/Projector to HDTV,Laptops,129.99,4.9,16
B08F8W2FYQ-R1NYFI57UPQXHF,R1NYFI57UPQXHF,1.0,Don't Buy This Laptop!,0.0,2023-10-12,"LENOVO IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey",Laptops,487.0,4.4,293
B0BVRGF3MR-RHQU97B8JEM0W,RHQU97B8JEM0W,5.0,Excelente!,0.0,2023-10-09,"GIGABYTE G5 KF: 15.6"" FHD 1920x1080 144Hz, NVIDIA GeForce RTX 4060 Laptop GPU, Intel Core i5-12500H, 8GB DDR4 RAM, 512G SSD, Win11 Home (G5 KF-E3US333SH) Black",Laptops,949.0,3.9,49
B0CC5DT5X8-R2C396OVX9S005,R2C396OVX9S005,3.0,Touchpad failed after only 2 1/2 months,3.0,2021-09-07,"acer Aspire 3 15.6"" FHD Touchscreen Laptop, AMD Ryzen 5 7520U Quad-Core Processor, 8GB LPDDR5 1TB SSD, WiFi 6, Bluetooth, HD Webcam, USB A&C, 11Hr Battery Life, Steam Blue, Windows 11, GM Accessory",Laptops,699.99,4.3,11
B0CG4DJ7F9-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HARRYFIT Adjustable Laptop Stand,Portable Laptop Riser, Foldable Laptop Stand for Desk Foldable,Ergonomic Laptop Riser for Collaborative Work,Metal Holder Compatible for Notebook up to 17 inches",Laptops,31.94,0.0,0
B0BWJ75YY8-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Lenovo IdeaPad 3 Laptop, 17.3"" FHD Display, AMD Ryzen 5 5625U Processor (Beats i7-1255U), 16GB RAM, 1TB SSD, AMD Radeon Vega 7 Graphics, Fingerprint Reader, Wi-Fi 6, Windows 11 Home",Laptops,619.99,4.1,4
B0CBVRWKBM-R2CVQQT4Y1W5X5,R2CVQQT4Y1W5X5,5.0,LOVE this laptop,0.0,2023-03-30,"HP Envy 16"" WQXGA (2560 x 1600) Touchscreen Laptop, Intel Core i9-13900H Processor, GeForce RTX 4060 Graphics, Backlit Keyboard, Wi-Fi 6E, Audio by Bang & Olufsen, Windows 11 (64GB RAM | 2TB PCIe SSD)",Laptops,1797.0,4.3,8
B0CL45HGFN-R1QFCM4W72T2WR,R1QFCM4W72T2WR,1.0,Dead Battery,1.0,2021-11-28,"Samsung Plus V2 2 in 1 12.2"" FHD Touchscreen Chromebook Laptop Student, Intel Celeron 3965Y, 4GB RAM, 192GB Storage, Wi-Fi, Bluetooth, Zoom Meeting, Stylus Pen, Wireless Mouse, Chrome OS",Laptops,369.0,4.4,126
B0C74PCLVG-R3MVKOS8Y8965D,R3MVKOS8Y8965D,5.0,Very beautiful,1.0,2023-09-22,"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1135G7 Quad-Core Processor (Beats i7-1065G7), Intel Iris Xe Graphics, Long Battery Life, Windows 11 (20GB RAM | 1TB PCIe SSD)",Laptops,649.0,4.3,7
B0BS9124QD-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP Stream Laptop, 14"" HD Touchscreen, Intel Celeron N4020 Processor, 16GB Ram, 320GB Space(64GB eMMC + 256GB Card), 1-Year Office 365, Webcam, HDMI, Wi-Fi, Windows 10 Home, Rose Gold, JVQ MP",Laptops,373.89,3.8,19
B0CCV8GSGS-Unavailable,Unavailable,,Unavailable,,1677-09-21,"SGIN Laptop, 24GB RAM 512GB SSD, 17 Inch Laptops Computer with Intel Celeron Quad Core Processor(Up to 2.9 GHz), IPS Display, Mini HDMI, Webcam, Wi-Fi,Bluetooth, 512GB Expansion",Laptops,399.99,2.7,4
B09NCYMGRZ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Lenovo 14w Laptop Gen 2, 14"" HD (1366X768) Notebook, AMD 3015e Processor up to 1.20 GHz, 4 GB DDR4 RAM, 64GB eMMC, Bluetooth, WiFi, Black, Windows 10 Pro, EAT 64GB SD Card",Laptops,178.0,4.3,15
B09V273F3C-R2PX3KO04WUSHC,R2PX3KO04WUSHC,4.0,Lenovo,0.0,2023-10-04,"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Platinum Grey",Laptops,402.9,4.3,395
B08YWRWLYM-R4LLOHRWM7E2Z,R4LLOHRWM7E2Z,2.0,Keyboard doesn't work correctly for fast typing,0.0,2023-02-14,Microsoft Surface Laptop 4 13.5” Touch-Screen – Intel Core i5 - 8GB - 512GB Solid State Drive - Platinum,Laptops,653.0,4.7,210
B093TK1PXF-R2SE57WW840WDI,R2SE57WW840WDI,1.0,Fried itself after 9 months.,0.0,2023-10-14,"Acer Swift X SFX14-41G-R1S6 Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 7 5800U | NVIDIA RTX 3050Ti GPU | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Backlit KB | Amazon Alexa | Windows 10 Home",Laptops,798.0,4.3,749
B0CJZHM4XJ-R245YBYUC1USQU,R245YBYUC1USQU,5.0,A reliable workhorse laptop with a not so great display,0.0,2020-07-27,"OEM Lenovo ThinkBook 15 Gen 4 15.6"" FHD IPS Display, Intel 10-Core i7-1255U, 40GB RAM, 2TB PCIe SSD, Fingerprint, W11P Business Laptop",Laptops,929.95,4.0,37
B0C5S8RH23-R28IDXLW1RL8X5,R28IDXLW1RL8X5,5.0,Super great quality for the price,0.0,2023-09-30,"HP Latest Stream 14"" HD Laptop, Intel Celeron Processor, 8GB Memory, 64GB eMMC Storage, Fast Charge, HDMI, Up to 11 Hours Long Battery Life, Office 365 1-Year, Win 11 S, Microfiber Bundle, Pink Gold",Laptops,245.0,4.2,201
B0CHFMBJ3K-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Mobile Pixels New Trio Portable Monitor, 13.3 '' 1080P FHD, Triple Monitor for Laptop, Plug and Play, Built-in Kickstand, Optional Magnets, Support Wins/Mac/Android/Switch, Work with 13-14.5” Laptops",Laptops,499.99,0.0,0
B0C58HRTBK-RFWW9RSFUFH3R,RFWW9RSFUFH3R,0.0,,0.0,1677-09-21,"SSK USB C Docking Station 3 Monitors, 9 in 1 Single 8K/Dual 4K60Hz USB C Hub DisplayPort Dock with 2 HDMI Ports,Displayport,100W PD,3 USBs,SD/TF, Laptop Docking Station for MacBook Pro HP Lenovo",Laptops,39.99,4.4,22
B0B2D8LHRD-R18CH98IB9DT40,R18CH98IB9DT40,1.0,Just another POS sold by Amazon,0.0,2023-10-23,"HP Newest 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core N4120, 8GB RAM, 192GB Storage(64GB eMMC+128GB Micro SD), 1 Year Office 365, Webcam, HDMI, WiFi, USB-A&C, Win 11 S",Laptops,299.99,4.2,588
B0CHQL8HX1-R3V5NCWFWMYNR5,R3V5NCWFWMYNR5,5.0,Awesome laptop!,0.0,2021-01-31,"lenovo Newest ldeaPad 1 Laptop, 15.6"" HD Display, Athlon Silver 7120U, 4GB DDR4 RAM, 256GB Storage, Webcam, HDMl, WiFi 6, Bluetooth, Windows 11 S, Cloud Grey",Laptops,299.0,3.7,14
B0CJ54DNQL-RTDTNPE3XMAU2,RTDTNPE3XMAU2,5.0,Great,0.0,2021-03-27,"Lenovo 2023 Newest 3i Chromebook Laptop, 15.6"" FHD IPS Touchscreen, 4GB RAM, 128GB eMMC, Intel Pentium Quad-Core Processor, WiFi, Bluetooth, USB-C, Chrome OS",Laptops,359.99,4.3,41
B0CB6TFT9K-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Dell Newest 13th Generation Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 32GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Black",Laptops,922.0,5.0,2
B0CGD9F1WM-R1RSVYRQA46PG8,R1RSVYRQA46PG8,5.0,Great computer for a great price,0.0,2023-07-21,"WIPEMIK Laptop, 12GB RAM 512GB SSD Laptop Computer, Intel Quad-Core N4120 Processor, 15.6 Inch 1080P IPS Screen Windows 11 Pro Laptop, Support 2.4/5G WiFi, Bluetooth 4.2, USB 3.0, Expandable Up to 1TB",Laptops,498.0,4.8,10
B0CBC3QMLZ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP EliteBook 860 16"" WUXGA Business Laptop, Intel Core i5-1235U (10 Cores up to 3.3 GHz, Beat i7-1195G7), 16 GB DDR5 RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit KB, Windows 11 Pro, w/GM Accessory",Laptops,1089.0,0.0,0
B0CCR5MCSL-R27EDXO6X4Z61Q,R27EDXO6X4Z61Q,1.0,Im not tec savvy,5.0,2023-09-10,"HP Newest 14"" Ultral Light Student Laptop, Intel N4120 Quad-Core(> N4020), 8GB RAM, 192GB Storage(64GB eMMC+128GBSD Card), One Year Office 365, WiFi, Webcam, HDMI, USB-A&C, Win 11",Laptops,289.0,4.3,130
B0BT5SF8X4-R37640P3FXCC96,R37640P3FXCC96,1.0,Audio doesn't work,0.0,2023-10-14,"ASUS ROG Strix G17 (2023) Gaming Laptop, 17.3” QHD 240Hz, GeForce RTX 4070, AMD Ryzen 9 7945HX, 16GB DDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11, G713PI-DS94 Eclipse Gray",Laptops,2099.99,3.5,42
B0CJPNQLMX-R2YPNMX3TFA3ER,R2YPNMX3TFA3ER,5.0,Perfect!,0.0,2023-09-24,"HP 14"" FHD IPS-Type Lightweight Laptop, AMD Ryzen 3-3250U, 32GB DDR4, 1TB PCIe SSD, True Vision HD Camera, AMD Radeon Graphics, Bluetooth, Windows 11, Silver, 32GB USB Card",Laptops,449.0,4.4,99
B0BM92YH1Z-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Dell Inspiron 15.6"" FHD Touchscreen Business Laptop, Intel Core i7-1255U, Windows 11 Pro, 32GB RAM, 1TB SSD, Bluetooth, WiFi 6, HDMI, Intel Iris Xe Graphics, SD Card Reader, Long Battery Life",Laptops,0.0,4.4,7
B09YWKJMBD-RCZ5FAPWF932B,RCZ5FAPWF932B,5.0,Battery lifetime exceeded my expectations,1.0,2023-10-09,"Lenovo - 2022 - IdeaPad 3i - Everyday Laptop Computer - Intel Core i5 12th Gen - 14.0"" FHD Display - 8GB Memory - 256GB Storage - Windows 11 Home",Laptops,456.18,4.5,893
B0CKNXJ6KS-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Dell Inspiron 3520 Laptop (2022) | 15.6"" FHD | Core i7-1TB SSD - 16GB RAM | 10 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Pro (Renewed)",Laptops,934.75,0.0,0
B0C65VDVQW-R1ZQ4UWZZF3OH1,R1ZQ4UWZZF3OH1,5.0,Very good,1.0,2023-09-18,"Lenovo Flex 5 2-in-1 Laptop 16"" 2.5K Touchscreen, 12th Gen Intel i7-1255U 10-Core, 16GB RAM, 1TB SSD, 400nits, Backlit KB, Fingerprint Reader, Thunderbolt 4, BT5.1, Win 11 w/Mousepad",Laptops,849.99,3.0,2
B0CD21TJDZ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Windows 11 Laptop, 14'' Mini Laptop Computer Quad-Core Intel Celeron N4120, 8 GB RAM 128GB SSD(2TB SSD Expansion), Notebook PC with Dual WiFi for Home School Office",Laptops,289.0,5.0,1
B0CC2FFNYD-R33SWJ0YE33V54,R33SWJ0YE33V54,4.0,Good for the price,1.0,2023-10-15,"HP Newest Flagship 15.6 HD Pavilion Laptop for Business and Student, Intel Quad-Core Pentium N5030, 16GB RAM, 512GB SSD, Webcam, Online Conferencing, Fast Charge, WiFi, Win 11, w/GM Accessory, Black",Laptops,449.0,4.3,69
B0BZ8DVWKC-R110CHNBMDSA5G,R110CHNBMDSA5G,5.0,Accurate Description of Product,0.0,2023-10-20,"lenovo 14"" FHD Ideapad 3 Newest Laptop, 20GB RAM, 512GB PCIe SSD,Intel Dual Core Processor(Up to 4.1GHz), WiFi, Webcam, Bluetooth, HDMI, Windows 11 S+ Accessories",Laptops,341.0,4.2,144
B0CDZJWJDD-Unavailable,Unavailable,,Unavailable,,1677-09-21,"DELL 2023 Inspiron 14 Business Laptop, 14"" FHD Display, AMD Ryzen 7 5825U(Beats i7-1185G7), Backlit Keyboard, HDMI,USB-C, BT,WiFi,Windows 11 Pro,Pebble Green (8G RAM | 512GB SSD)",Laptops,579.0,4.0,1
B0C8TDJDDS-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP 2023 Newest Flagship Envy x360 2 in 1 15.6"" Touchscreen Laptop, Hexa-Core AMD Ryzen 5 7530U(Beat i7-11370H), 8GB RAM, 512GB PCIE SSD, Backlit Keyboard, W/Stylus Pen, Windows 11 Home, Silver",Laptops,629.99,4.4,2
B099MRV2TL-R33JFL8HFUCYO5,R33JFL8HFUCYO5,5.0,Increíble,0.0,2023-07-27,"Samsung Electronics Galaxy Chromebook 2, 13.3” Intel Core i3-Processor, 128GB, 8GB RAM, Mercury Grey (2021 Model) - XE530QDA-KB1US",Laptops,689.99,4.4,254
B0C9GWG3TN-Unavailable,Unavailable,,Unavailable,,1677-09-21,"MSI Vector GP68HX Laptop: Intel Core i9-13950HX, GeForce RTX 4080, 16"" FHD+, 144Hz, 16GB DDR5, 1TB NVMe SSD, USB 3.2 Gen2 Type C w/DP, Thunderbolt 4, Win11 Home: 13VH-098US",Laptops,2090.87,5.0,1
B09FDG7M6N-R1IVXFO69G22Y0,R1IVXFO69G22Y0,1.0,Worthless,0.0,2023-08-27,"HP Pavilion x360 Convertible 14-inch Laptop, 11th Generation Intel Core i5-1135G7 processor, Iris Xe Graphics, 8GB RAM, 256 GB SSD, Windows 11 Home (14-dw1025nr, Natural silver)",Laptops,507.0,4.5,251
B09XN6P38H-R1FK7B0VVDV4GD,R1FK7B0VVDV4GD,5.0,Great,0.0,2023-09-10,"HP 17 Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1255U Processor, 64GB RAM, 2TB SSD, Webcam, HDMI, Backlit Keyboard, Wi-Fi, Windows 11 Home, Silver",Laptops,840.99,4.3,29
B0BX76GR74-R1ML440GSLCLD1,R1ML440GSLCLD1,5.0,Great value and incredibly light,0.0,2023-10-12,"LG gram 16” Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 2TB SSD, Black",Laptops,1399.0,4.1,22
B0B5HM3PHK-R3SIC1ADKSBZDT,R3SIC1ADKSBZDT,1.0,Don’t waste your money,0.0,2023-10-23,"HP Pavilion Laptop (2022 Model), 15.6'' HD Display, Intel Celeron Quad-Core Processor, 16GB DDR4 RAM, 1TB SSD, Online Conferencing, Webcam, HDMI, Bluetooth, WiFi, Windows 11, Scarlet Red",Laptops,469.0,4.4,773
B0CJPS6QGG-Unavailable,Unavailable,,Unavailable,,1677-09-21,"65W Surface Pro Charger for Microsoft Surface Pro 9 8 3 7 6 5 4,Surface pro x,Surface Laptop Adapter Power Cord",Laptops,24.99,0.0,0
B0C4NR6STD-R2EBPQABPOVEEO,R2EBPQABPOVEEO,5.0,Valuable to buy it,0.0,2023-10-17,"USB C Charger Block, 120W GaN Fast Charging Station for Multiple Devices, USB Charger Block with 65W USB C Laptop Charger, USB C Charging Hub Compatible for MacBook Pro Air, iPhone, iPad, Samsung",Laptops,59.99,5.0,6
B09Z37QYFB-R22PDAA4AVYLEE,R22PDAA4AVYLEE,1.0,The worst quality,0.0,2023-10-02,"Dell 2022 Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 16GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",Laptops,562.0,4.2,506
B0C4KGZH12-Unavailable,Unavailable,,Unavailable,,1677-09-21,"JUSTTHINK 16 inch Laptop i7 Windows 11, 16GB RAM 1TB SSD Touchscreen Laptop, 6-core Processor up to 5GHz, FHD Screen & 14'' 2K Touchscreen, Intel UHD Graphics",Laptops,645.0,0.0,0
B08JQJ5RKK-RG9T0V47EB2ZQ,RG9T0V47EB2ZQ,5.0,So far so good,0.0,2023-10-13,"Acer Swift 3 Intel Evo Thin & Light Laptop, 14"" Full HD, Intel Core i7-1165G7, Iris Xe Graphics, 8GB LPDDR4X, 256GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit KB, SF314-59-75QC",Laptops,549.99,4.2,503
B09R8ZHZSD-RCTJABT2XOSR6,RCTJABT2XOSR6,4.0,all the features I wanted EXCEPT an SD card reader (a big deal for photo/video work),1.0,2023-09-24,"Acer Swift X SFX14-42G-R607 Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 7 5825U | NVIDIA RTX 3050 Ti Laptop GPU | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Backlit KB | Windows 11, Gray",Laptops,815.0,4.4,196
B0B14KJ98S-R95NBUXMGLIYD,R95NBUXMGLIYD,3.0,This is misleading advertising.,0.0,2023-07-01,"EXCaliberPC 2022 ASUS TUF Dash F15 FX517ZR-F15.I73070 (i7-12650H, 16GB RAM, 512GB NVMe SSD, RTX 3070 8GB, 15.6"" FHD 144Hz, Windows 11) Gaming Notebook",Laptops,1102.49,3.7,27
B0C3GY12DD-R33STRH37K7EBN,R33STRH37K7EBN,1.0,Faulty operating system,1.0,2023-09-06,"HP 17 HD+ Laptop, 2023 Newest Upgrade, Intel Core i3-1125G4 (Quad-core), 32GB RAM, 1TB SSD, Webcam, Wi-Fi, HDMI, USB-C, Fast Charge,Bluetooth, Windows 11, School and Business Ready, ROKC HDMI Cable",Laptops,599.99,4.1,30
B0CFL7LY6C-Unavailable,Unavailable,,Unavailable,,1677-09-21,"LENOVO IdeaPad Gaming 3 15.6” FHD 120Hz Laptop, AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650 4GB DDR6, 64GB RAM, 4TB SSD, Backlit Keyboard, Wi-Fi 5, Bluetooth, Black, Win 11 Pro, 32GB USB Card",Laptops,1099.0,4.8,8
B0BLD3MXR4-R1EQ6TJVDCFZX5,R1EQ6TJVDCFZX5,1.0,Never recommended at all,1.0,2023-09-02,"Lenovo Business Laptop, 14"" FHD (1920 x 1080) Display, AMD A6-9220C Processor, 4GB RAM, 64GB eMMC, Long Battery Life, Military-Grade Durability, Webcam, HDMI, Wi-Fi, Bluetooth, USB-C, Windows 10 Pro",Laptops,199.0,4.0,113
B0C3RPLW47-R2VUVKMMKBVIRI,R2VUVKMMKBVIRI,5.0,Super fast shipping,0.0,2023-09-21,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",Laptops,419.0,4.8,18
B0BXQ3SF6C-R3JOR24TP1OXKQ,R3JOR24TP1OXKQ,1.0,0/10,0.0,2023-10-14,"ECOHERO 2023 New Laptop, 12GB RAM 256GB SSD, Intel Celeron J4005 Processor Up to 2.7GHz, 14 Inch HD Display, Windows 11 Laptops Computer with Webcam, WiFi and Bluetooth",Laptops,209.0,4.2,121
B0BQ98HQ98-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HP Premium Stream 14"" HD Laptop, Intel Celeron N4120 Processor, 8GB RAM, 64GB Storage, 1 Year Free Office 365, HDMI, 720p Camera, Bluetooth, WiFi, Win 11s, Gold, 32GB Hotface USB Card",Laptops,279.0,4.3,230
